MainTopic	Subgroup	Difficulty	Title	Slug	Source	Link
Stack	Monotonic Stack	Medium	Beautiful Towers I	beautiful-towers-i	leetcode	https://leetcode.com/problems/beautiful-towers-i/description/ 
Stack	Monotonic Stack	Medium	Beautiful Towers II	beautiful-towers-ii	leetcode	https://leetcode.com/problems/beautiful-towers-ii
Stack	Monotonic Stack	Medium	Online Stock Span	online-stock-span	leetcode	https://leetcode.com/problems/online-stock-span
Stack	Monotonic Stack	Hard	Minimum Number of Increments on Subarrays to Form a Target Array	minimum-number-of-increments-on-subarrays-to-form-a-target-array	leetcode	https://leetcode.com/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array
Stack	Monotonic Stack	Hard	Maximum Score of a Good Subarray	maximum-score-of-a-good-subarray	leetcode	https://leetcode.com/problems/maximum-score-of-a-good-subarray
Stack	Monotonic Stack	Hard	Number of Visible People in a Queue	number-of-visible-people-in-a-queue	leetcode	https://leetcode.com/problems/number-of-visible-people-in-a-queue
Stack	Monotonic Stack	Hard	Trapping Rain Water	trapping-rain-water	leetcode	https://leetcode.com/problems/trapping-rain-water
Stack	Monotonic Stack	Hard	Maximal Rectangle	maximal-rectangle	leetcode	https://leetcode.com/problems/maximal-rectangle
Stack	Monotonic Stack	Hard	Largest Rectangle in Histogram	largest-rectangle-in-histogram	leetcode	https://leetcode.com/problems/largest-rectangle-in-histogram
Stack	Monotonic Stack	Hard	Create Maximum Number	create-maximum-number	leetcode	https://leetcode.com/problems/create-maximum-number
Stack	Monotonic Stack	Hard	Find Building Where Alice And Bob Can Meet	find-building-where-alice-and-bob-can-meet	leetcode	https://leetcode.com/problems/find-building-where-alice-and-bob-can-meet/
Stack	Monotonic Stack	Hard	Sum Of Total Strength Of Wizards	sum-of-total-strength-of-wizards	leetcode	https://leetcode.com/problems/sum-of-total-strength-of-wizards/
Stack	Monotonic Stack	Hard	Find the Number of Subarrays Where Boundary Elements Are Maximum	find-the-number-of-subarrays-where-boundary-elements-are-maximum	leetcode	https://leetcode.com/problems/find-the-number-of-subarrays-where-boundary-elements-are-maximum/
Queue	Implementation Problems	Easy	C++ STL (queue)		gfg	https://www.geeksforgeeks.org/problems/c-stl-set-5-queue/1
Queue	Implementation Problems	Easy	Implement Queue using Array		gfg	https://www.geeksforgeeks.org/problems/implement-queue-using-array/1
Queue	Implementation Problems	Easy	Implement Stack using Queues	implement-stack-using-queues	leetcode	https://leetcode.com/problems/implement-stack-using-queues/
Queue	Implementation Problems	Easy	Implement Queue using Stacks	implement-queue-using-stacks	leetcode	https://leetcode.com/problems/implement-queue-using-stacks/
Queue	Implementation Problems	Easy	Queue using Two Stacks		gfg	https://www.geeksforgeeks.org/problems/queue-using-two-stacks/1
Queue	Implementation Problems	Easy	Implement Queue using Linked List		gfg	https://www.geeksforgeeks.org/problems/implement-queue-using-linked-list/1
Queue	Implementation Problems	Medium	Design Circular Queue	design-circular-queue	leetcode	https://leetcode.com/problems/design-circular-queue/
Queue	Implementation Problems	Medium	Design Front Middle Back Queue	design-front-middle-back-queue	leetcode	https://leetcode.com/problems/design-front-middle-back-queue/
Queue	Implementation Problems	Hard	N-Queue using Array		naukri	https://www.naukri.com/code360/problems/n-queue-using-array_1170053
Queue	Singly-Ended Queue	Easy	Reverse First K Elements of Queue		gfg	https://www.geeksforgeeks.org/problems/reverse-first-k-elements-of-queue/1
Queue	Singly-Ended Queue	Easy	First Non-Repeating Character in a Stream		gfg	https://www.geeksforgeeks.org/problems/first-non-repeating-character-in-a-stream1216/1
Queue	Singly-Ended Queue	Medium	First Negative Integer in Every Window of Size K		gfg	https://www.geeksforgeeks.org/problems/first-negative-integer-in-every-window-of-size-k3345/1
Queue	Singly-Ended Queue	Medium	Dota2 Senate	dota2-senate	leetcode	https://leetcode.com/problems/dota2-senate/
Queue	Singly-Ended Queue	Medium	Find the Winner of the Circular Game	find-the-winner-of-the-circular-game	leetcode	https://leetcode.com/problems/find-the-winner-of-the-circular-game/
Queue	Singly-Ended Queue	Medium	Reveal Cards in Increasing Order	reveal-cards-in-increasing-order	leetcode	https://leetcode.com/problems/reveal-cards-in-increasing-order/
Queue	Singly-Ended Queue	Hard	Minimum Number of K Consecutive Bit Flips	minimum-number-of-k-consecutive-bit-flips	leetcode	https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips/
Queue	Singly-Ended Queue	Hard	Stamping the Sequence	stamping-the-sequence	leetcode	https://leetcode.com/problems/stamping-the-sequence
Queue	Doubly-Ended Queue	Easy	Deque Implementations		gfg	https://www.geeksforgeeks.org/problems/deque-implementations/1
Queue	Doubly-Ended Queue	Medium	Design Circular Deque	design-circular-deque	leetcode	https://leetcode.com/problems/design-circular-deque/
Queue	Doubly-Ended Queue	Medium	Jump Game VI	jump-game-vi	leetcode	https://leetcode.com/problems/jump-game-vi/
Queue	Doubly-Ended Queue	Medium	Continuous Subarrays	continuous-subarrays	leetcode	https://leetcode.com/problems/continuous-subarrays/
Queue	Doubly-Ended Queue	Hard	Max Value of Equation	max-value-of-equation	leetcode	https://leetcode.com/problems/max-value-of-equation/
Queue	Doubly-Ended Queue	Hard	Sliding Window Maximum	sliding-window-maximum	leetcode	https://leetcode.com/problems/sliding-window-maximum/
Queue	Doubly-Ended Queue	Hard	Shortest Subarray with Sum at Least K	shortest-subarray-with-sum-at-least-k	leetcode	https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k/
Queue	Doubly-Ended Queue	Hard	Constrained Subsequence Sum	constrained-subsequence-sum	leetcode	https://leetcode.com/problems/constrained-subsequence-sum/
Binary Search	Introductory Problems	Easy	Binary Search	binary-search	leetcode	https://leetcode.com/problems/binary-search/description/
Binary Search	Introductory Problems	Easy	Guess Number Higher or Lower	guess-number-higher-or-lower	leetcode	https://leetcode.com/problems/guess-number-higher-or-lower/
Binary Search	Introductory Problems	Medium	H-Index II	h-index-ii	leetcode	https://leetcode.com/problems/h-index-ii/
Binary Search	Upper Bound and Lower Bound	Medium	Find First and Last Position of Element in Sorted Array	find-first-and-last-position-of-element-in-sorted-array	leetcode	https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array/
Binary Search	Upper Bound and Lower Bound	Easy	Special Array With X Elements Greater Than or Equal X	special-array-with-x-elements-greater-than-or-equal-x	leetcode	https://leetcode.com/problems/special-array-with-x-elements-greater-than-or-equal-x/
Binary Search	Upper Bound and Lower Bound	Easy	Find Smallest Letter Greater Than Target	find-smallest-letter-greater-than-target	leetcode	https://leetcode.com/problems/find-smallest-letter-greater-than-target/
Binary Search	Upper Bound and Lower Bound	Easy	Longest Subsequence With Limited Sum	longest-subsequence-with-limited-sum	leetcode	https://leetcode.com/problems/longest-subsequence-with-limited-sum/description/
Binary Search	Upper Bound and Lower Bound	Easy	First Bad Version	first-bad-version	leetcode	https://leetcode.com/problems/first-bad-version/
Binary Search	Upper Bound and Lower Bound	Easy	Arranging Coins	arranging-coins	leetcode	https://leetcode.com/problems/arranging-coins/description/
Binary Search	Upper Bound and Lower Bound	Easy	Find the Distance Value Between Two Arrays	find-the-distance-value-between-two-arrays	leetcode	https://leetcode.com/problems/find-the-distance-value-between-two-arrays/description/
Binary Search	Upper Bound and Lower Bound	Easy	Search Insert Position	search-insert-position	leetcode	https://leetcode.com/problems/search-insert-position/
Binary Search	Upper Bound and Lower Bound	Easy	Find Target Indices After Sorting Array	find-target-indices-after-sorting-array	leetcode	https://leetcode.com/problems/find-target-indices-after-sorting-array/description/
Binary Search	Upper Bound and Lower Bound	Medium	Find Right Interval	find-right-interval	leetcode	https://leetcode.com/problems/find-right-interval/description/
Binary Search	Upper Bound and Lower Bound	Medium	Online Election	online-election	leetcode	https://leetcode.com/problems/online-election/
Binary Search	Upper Bound and Lower Bound	Medium	Most Beautiful Item for Each Query	most-beautiful-item-for-each-query	leetcode	https://leetcode.com/problems/most-beautiful-item-for-each-query/description/
Binary Search	Upper Bound and Lower Bound	Medium	Time Based Key-Value Store	time-based-key-value-store	leetcode	https://leetcode.com/problems/time-based-key-value-store/
Binary Search	Upper Bound and Lower Bound	Medium	Random Pick with Weight	random-pick-with-weight	leetcode	https://leetcode.com/problems/random-pick-with-weight/
Binary Search	Upper Bound and Lower Bound	Medium	Plates Between Candles	plates-between-candles	leetcode	https://leetcode.com/problems/plates-between-candles/
Binary Search	Upper Bound and Lower Bound	Medium	Successful Pairs of Spells and Potions	successful-pairs-of-spells-and-potions	leetcode	https://leetcode.com/problems/successful-pairs-of-spells-and-potions/
Binary Search	Upper Bound and Lower Bound	Medium	Range Frequency Queries	range-frequency-queries	leetcode	https://leetcode.com/problems/range-frequency-queries/
Binary Search	Upper Bound and Lower Bound	Medium	Minimum Operations to Make All Array Elements Equal	minimum-operations-to-make-all-array-elements-equal	leetcode	https://leetcode.com/problems/minimum-operations-to-make-all-array-elements-equal/
Binary Search	Upper Bound and Lower Bound	Medium	Count Number of Rectangles Containing Each Point	count-number-of-rectangles-containing-each-point	leetcode	https://leetcode.com/problems/count-number-of-rectangles-containing-each-point/
Binary Search	Upper Bound and Lower Bound	Medium	Count the Number of Fair Pairs	count-the-number-of-fair-pairs	leetcode	https://leetcode.com/problems/count-the-number-of-fair-pairs/
Binary Search	Upper Bound and Lower Bound	Medium	Minimum Absolute Sum Difference	minimum-absolute-sum-difference	leetcode	https://leetcode.com/problems/minimum-absolute-sum-difference/
Binary Search	Upper Bound and Lower Bound	Hard	Find the Longest Valid Obstacle Course at Each Position	find-the-longest-valid-obstacle-course-at-each-position	leetcode	https://leetcode.com/problems/find-the-longest-valid-obstacle-course-at-each-position/
Binary Search	Upper Bound and Lower Bound	Hard	Find the Number of Subarrays Where Boundary Elements Are Maximum	find-the-number-of-subarrays-where-boundary-elements-are-maximum	leetcode	https://leetcode.com/problems/find-the-number-of-subarrays-where-boundary-elements-are-maximum/
Binary Search	Search on Matrix	Easy	Count Negative Numbers in a Sorted Matrix	count-negative-numbers-in-a-sorted-matrix	leetcode	https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix/
Binary Search	Search on Matrix	Medium	Search a 2D Matrix	search-a-2d-matrix	leetcode	https://leetcode.com/problems/search-a-2d-matrix/
Binary Search	Search on Matrix	Medium	Search a 2D Matrix II	search-a-2d-matrix-ii	leetcode	https://leetcode.com/problems/search-a-2d-matrix-ii/
Binary Search	Search on Matrix	Hard	Median in a Row-wise Sorted Matrix		gfg	https://www.geeksforgeeks.org/problems/median-in-a-row-wise-sorted-matrix1527/1
Binary Search	Missing and Repeating Number	Easy	Missing Number	missing-number	leetcode	https://leetcode.com/problems/missing-number/description/
Binary Search	Missing and Repeating Number	Easy	Kth Missing Positive Number	kth-missing-positive-number	leetcode	https://leetcode.com/problems/kth-missing-positive-number/
Binary Search	Missing and Repeating Number	Medium	Single Element in a Sorted Array	single-element-in-a-sorted-array	leetcode	https://leetcode.com/problems/single-element-in-a-sorted-array/
Binary Search	Missing and Repeating Number	Easy	Minimum Common Value	minimum-common-value	leetcode	https://leetcode.com/problems/minimum-common-value/description/
Binary Search	Missing and Repeating Number	Medium	Find the Duplicate Number	find-the-duplicate-number	leetcode	https://leetcode.com/problems/find-the-duplicate-number/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Find Peak Element	find-peak-element	leetcode	https://leetcode.com/problems/find-peak-element/description/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Find a Peak Element II	find-a-peak-element-ii	leetcode	https://leetcode.com/problems/find-a-peak-element-ii/description/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Find Minimum in Rotated Sorted Array	find-minimum-in-rotated-sorted-array	leetcode	https://leetcode.com/problems/find-minimum-in-rotated-sorted-array/description/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Peak Index in a Mountain Array	peak-index-in-a-mountain-array	leetcode	https://leetcode.com/problems/peak-index-in-a-mountain-array/description/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Search in Rotated Sorted Array	search-in-rotated-sorted-array	leetcode	https://leetcode.com/problems/search-in-rotated-sorted-array/description/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Search in Rotated Sorted Array II	search-in-rotated-sorted-array-ii	leetcode	https://leetcode.com/problems/search-in-rotated-sorted-array-ii/description/
Binary Search	Binary Search on Semi-Sorted Space	Medium	Rotation		gfg	https://www.geeksforgeeks.org/problems/rotation4723/1
Binary Search	Binary Search on Semi-Sorted Space	Hard	Find Minimum in Rotated Sorted Array II	find-minimum-in-rotated-sorted-array-ii	leetcode	https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii/description/
Binary Search	Binary Search on Semi-Sorted Space	Hard	Find in Mountain Array	find-in-mountain-array	leetcode	https://leetcode.com/problems/find-in-mountain-array/description/
Binary Search	Binary Search On Answer	Easy	Sqrt(x)	sqrtx	leetcode	https://leetcode.com/problems/sqrtx/
Binary Search	Binary Search On Answer	Medium	Capacity to Ship Packages Within D Days	capacity-to-ship-packages-within-d-days	leetcode	https://leetcode.com/problems/capacity-to-ship-packages-within-d-days/description/
Binary Search	Binary Search On Answer	Medium	Koko Eating Bananas	koko-eating-bananas	leetcode	https://leetcode.com/problems/koko-eating-bananas/description/ 
